time	V(n003)
1.900000300115941e+00	1.449635e+00
1.900000361696178e+00	1.448858e+00
1.900000462186155e+00	1.448250e+00
1.900000562783060e+00	1.448015e+00
1.900000715038594e+00	1.447927e+00
1.900000902939145e+00	1.447905e+00
1.900001270794204e+00	1.447903e+00
1.909000000000000e+00	1.447903e+00
1.910000000000000e+00	1.447903e+00
1.910000001000000e+00	1.449431e+00
1.910000003000000e+00	1.452856e+00
1.910000007000000e+00	1.460569e+00
1.910000010000000e+00	1.466764e+00
1.910000010800000e+00	1.467313e+00
1.910000012400000e+00	1.468169e+00
1.910000015600000e+00	1.469212e+00
1.910000022000000e+00	1.470223e+00
1.910000034800000e+00	1.471031e+00
1.910000046792517e+00	1.471222e+00
1.910000061371423e+00	1.471112e+00
1.910000076277933e+00	1.470865e+00
1.910000098958313e+00	1.470388e+00
1.910000130582773e+00	1.469678e+00
1.910000193831694e+00	1.468344e+00
1.910000299368403e+00	1.466519e+00
1.910000403325691e+00	1.465250e+00
1.910000528835242e+00	1.464316e+00
1.910000656473607e+00	1.463792e+00
1.910000821026089e+00	1.463468e+00
1.910001010074393e+00	1.463312e+00
1.910001273673189e+00	1.463242e+00
1.910001615823101e+00	1.463221e+00
1.910002170552037e+00	1.463217e+00
1.920000000000000e+00	1.463217e+00
1.920000001000000e+00	1.566928e+00
1.920000003000000e+00	1.798141e+00
1.920000007000000e+00	2.314213e+00
1.920000010000000e+00	2.724921e+00
1.920000010230468e+00	2.717185e+00
1.920000010691405e+00	2.699018e+00
1.920000011613280e+00	2.654550e+00
1.920000012658650e+00	2.594976e+00
1.920000013767269e+00	2.523797e+00
1.920000015020711e+00	2.435480e+00
1.920000016579930e+00	2.309701e+00
1.920000018702649e+00	2.111209e+00
1.920000020000000e+00	1.977853e+00
1.920000020401894e+00	1.969303e+00
1.920000021205684e+00	1.955362e+00
1.920000022480288e+00	1.941474e+00
1.920000024429811e+00	1.931015e+00
1.920000026605996e+00	1.919372e+00
1.920000029415202e+00	1.867140e+00
1.920000031594317e+00	1.777336e+00
1.920000033725475e+00	1.672987e+00
1.920000035677064e+00	1.596880e+00
1.920000037865456e+00	1.537585e+00
1.920000040223934e+00	1.497522e+00
1.920000043192298e+00	1.469805e+00
1.920000046664333e+00	1.454809e+00
1.920000051216270e+00	1.448307e+00
1.920000056983513e+00	1.447478e+00
1.920000065386174e+00	1.449465e+00
1.920000078077438e+00	1.452274e+00
1.920000090247180e+00	1.453977e+00
1.920000106078261e+00	1.455340e+00
1.920000124066093e+00	1.456306e+00
1.920000142915788e+00	1.456800e+00
1.920000163644882e+00	1.456997e+00
1.920000183779583e+00	1.457061e+00
1.920000209825779e+00	1.457090e+00
1.920000327493578e+00	1.457103e+00
1.921428852137352e+00	1.457103e+00
1.922857376781127e+00	1.457103e+00
1.924285901424902e+00	1.457103e+00
1.925714426068676e+00	1.457103e+00
1.927142950712451e+00	1.457103e+00
1.928571475356226e+00	1.457103e+00
1.930000000000000e+00	1.457103e+00
1.930000001000000e+00	1.458694e+00
1.930000003000000e+00	1.462351e+00
1.930000007000000e+00	1.470790e+00
1.930000010000000e+00	1.477661e+00
1.930000010800000e+00	1.478364e+00
1.930000012400000e+00	1.479441e+00
1.930000015600000e+00	1.480636e+00
1.930000022000000e+00	1.481459e+00
1.930000034799999e+00	1.481601e+00
1.930000046896918e+00	1.481348e+00
1.930000061481435e+00	1.480963e+00
1.930000076357373e+00	1.480561e+00
1.930000099014062e+00	1.479952e+00
1.930000130320322e+00	1.479155e+00
1.930000192932843e+00	1.477759e+00
1.930000298481519e+00	1.475894e+00
1.930000402231436e+00	1.474625e+00
1.930000527867647e+00	1.473696e+00
1.930000655184232e+00	1.473178e+00
1.930000819617287e+00	1.472857e+00
1.930001007979516e+00	1.472703e+00
1.930001270919064e+00	1.472634e+00
1.930001611148939e+00	1.472612e+00
1.930002162582081e+00	1.472608e+00
1.939999640000006e+00	1.472608e+00
1.940000000000000e+00	1.472608e+00
1.940000001000000e+00	1.475886e+00
1.940000003000000e+00	1.483415e+00
1.940000007000000e+00	1.500788e+00
1.940000010000000e+00	1.514929e+00
1.940000010735206e+00	1.515170e+00
1.940000012205618e+00	1.514763e+00
1.940000015146443e+00	1.511388e+00
1.940000020000000e+00	1.502926e+00
1.940000020588165e+00	1.502475e+00
1.940000021764495e+00	1.501756e+00
1.940000024117154e+00	1.500896e+00
1.940000028822474e+00	1.500208e+00
1.940000038233113e+00	1.499881e+00
1.940000047818961e+00	1.499771e+00
1.940000058981058e+00	1.499568e+00
1.940000070978765e+00	1.499245e+00
1.940000094974180e+00	1.498466e+00
1.940000122979788e+00	1.497361e+00
1.940000142907475e+00	1.496354e+00
1.940000168937235e+00	1.494897e+00
1.940000192785983e+00	1.493691e+00
1.940000218901536e+00	1.492605e+00
1.940000245221908e+00	1.491760e+00
1.940000288200389e+00	1.490781e+00
1.940000344240773e+00	1.489995e+00
1.940000442796642e+00	1.489299e+00
1.940000536947966e+00	1.489028e+00
1.940000681430113e+00	1.488916e+00
1.940000849523822e+00	1.488887e+00
1.940001177096351e+00	1.488883e+00
1.950000000000000e+00	1.488883e+00
1.950000001000000e+00	1.490473e+00
1.950000003000000e+00	1.494127e+00
1.950000007000000e+00	1.502562e+00
1.950000010000000e+00	1.509431e+00
1.950000010800000e+00	1.510135e+00
1.950000012400000e+00	1.511217e+00
1.950000015600000e+00	1.512423e+00
1.950000022000000e+00	1.513268e+00
1.950000034800000e+00	1.513446e+00
1.950000046954484e+00	1.513222e+00
1.950000061571397e+00	1.512867e+00
1.950000076479913e+00	1.512493e+00
1.950000099021477e+00	1.511922e+00
1.950000129130929e+00	1.511189e+00
1.950000189349831e+00	1.509884e+00
1.950000293620271e+00	1.508060e+00
1.950000396731067e+00	1.506788e+00
1.950000522068154e+00	1.505839e+00
1.950000648462180e+00	1.505306e+00
1.950000811491173e+00	1.504972e+00
1.950000997316897e+00	1.504810e+00
1.950001256073064e+00	1.504735e+00
1.950001588536968e+00	1.504712e+00
1.950002123090257e+00	1.504707e+00
1.960000000000000e+00	1.504707e+00
1.960000001000000e+00	1.511461e+00
1.960000003000000e+00	1.526973e+00
1.960000007000000e+00	1.562757e+00
1.960000010000000e+00	1.591880e+00
1.960000010650478e+00	1.591460e+00
1.960000011951435e+00	1.588885e+00
1.960000014553348e+00	1.578392e+00
1.960000019757175e+00	1.549827e+00
1.960000020000000e+00	1.548304e+00
1.960000020485650e+00	1.547162e+00
1.960000021456949e+00	1.545309e+00
1.960000023399548e+00	1.543037e+00
1.960000027284746e+00	1.541167e+00
1.960000033867449e+00	1.540449e+00
1.960000041022248e+00	1.540347e+00
1.960000048282742e+00	1.540108e+00
1.960000057312876e+00	1.539423e+00
1.960000071753902e+00	1.537557e+00
1.960000087031986e+00	1.534922e+00
1.960000102553943e+00	1.532242e+00
1.960000115947877e+00	1.530352e+00
1.960000135385618e+00	1.528166e+00
1.960000154130447e+00	1.526537e+00
1.960000181046859e+00	1.524930e+00
1.960000207692512e+00	1.523931e+00
1.960000232328600e+00	1.523413e+00
1.960000267126143e+00	1.523041e+00
1.960000318795038e+00	1.522807e+00
1.960000408223632e+00	1.522692e+00
1.960000538591334e+00	1.522666e+00
1.970000000000000e+00	1.522665e+00
1.970000001000000e+00	1.524255e+00
1.970000003000000e+00	1.527907e+00
1.970000007000000e+00	1.536343e+00
1.970000010000000e+00	1.543218e+00
1.970000010800000e+00	1.543927e+00
1.970000012400000e+00	1.545020e+00
1.970000015600000e+00	1.546250e+00
1.970000022000000e+00	1.547141e+00
1.970000034800000e+00	1.547395e+00
1.970000047015167e+00	1.547225e+00
1.970000061667968e+00	1.546915e+00
1.970000076613663e+00	1.546571e+00
1.970000099039105e+00	1.546030e+00
1.970000128061626e+00	1.545339e+00
1.970000186106667e+00	1.544082e+00
1.970000288631424e+00	1.542267e+00
1.970000391302366e+00	1.540976e+00
1.970000516051870e+00	1.540006e+00
1.970000641801639e+00	1.539459e+00
1.970000803138045e+00	1.539115e+00
1.970000986727604e+00	1.538946e+00
1.970001240903056e+00	1.538867e+00
1.970001566100775e+00	1.538841e+00
1.970002083338001e+00	1.538836e+00
1.970007969672895e+00	1.538835e+00
1.980000000000000e+00	1.538835e+00
1.980000001000000e+00	1.542109e+00
1.980000003000000e+00	1.549629e+00
1.980000007000000e+00	1.566996e+00
1.980000010000000e+00	1.581146e+00
1.980000010738837e+00	1.581398e+00
1.980000012216512e+00	1.581015e+00
1.980000015171861e+00	1.577685e+00
1.980000020000000e+00	1.569371e+00
1.980000020591070e+00	1.568928e+00
1.980000021773209e+00	1.568223e+00
1.980000024137489e+00	1.567387e+00
1.980000028866047e+00	1.566745e+00
1.980000038323165e+00	1.566510e+00
1.980000048080498e+00	1.566486e+00
1.980000059213579e+00	1.566365e+00
1.980000071202175e+00	1.566116e+00
1.980000094643378e+00	1.565468e+00
1.980000118133912e+00	1.564615e+00
1.980000136798378e+00	1.563694e+00
1.980000161068943e+00	1.562321e+00
1.980000185089628e+00	1.561059e+00
1.980000210656023e+00	1.559930e+00
1.980000236519299e+00	1.559029e+00
1.980000276426998e+00	1.558013e+00
1.980000328355701e+00	1.557171e+00
1.980000424213776e+00	1.556349e+00
1.980000512733720e+00	1.556019e+00
1.980000649267607e+00	1.555870e+00
1.980000800991483e+00	1.555829e+00
1.980001091311235e+00	1.555820e+00
1.980001516533618e+00	1.555820e+00
1.990000000000000e+00	1.555820e+00
1.990000001000000e+00	1.557408e+00
1.990000003000000e+00	1.561057e+00
1.990000007000000e+00	1.569488e+00
1.990000010000000e+00	1.576362e+00
1.990000010800000e+00	1.577072e+00
1.990000012400000e+00	1.578169e+00
1.990000015600000e+00	1.579410e+00
1.990000022000000e+00	1.580323e+00
1.990000034800000e+00	1.580615e+00
1.990000047074268e+00	1.580474e+00
1.990000061763602e+00	1.580195e+00
1.990000076748421e+00	1.579880e+00
1.990000099067895e+00	1.579378e+00
1.990000128020126e+00	1.578726e+00
1.990000185924589e+00	1.577520e+00
1.990000286344071e+00	1.575784e+00
1.990000389461070e+00	1.574498e+00
1.990000513047517e+00	1.573530e+00
1.990000639358252e+00	1.572972e+00
1.990000799037046e+00	1.572621e+00
1.990000982424311e+00	1.572446e+00
1.990001232967286e+00	1.572364e+00
1.990001555398838e+00	1.572337e+00
1.990002060503721e+00	1.572330e+00
1.990004522022181e+00	1.572330e+00
2.000000000000000e+00	1.572330e+00
2.000000001000000e+00	1.585490e+00
2.000000003000000e+00	1.615703e+00
2.000000007000000e+00	1.685409e+00
2.000000010000000e+00	1.742150e+00
2.000000010607106e+00	1.740369e+00
2.000000011821319e+00	1.733623e+00
2.000000014249744e+00	1.710371e+00
2.000000018769748e+00	1.653400e+00
2.000000020000000e+00	1.635902e+00
2.000000020438522e+00	1.633798e+00
2.000000021315565e+00	1.630441e+00
2.000000023069652e+00	1.626593e+00
2.000000026577825e+00	1.623997e+00
2.000000032048447e+00	1.623422e+00
2.000000037921630e+00	1.622458e+00
2.000000043487652e+00	1.619618e+00
2.000000051167032e+00	1.614012e+00
2.000000062918915e+00	1.605775e+00
2.000000076141584e+00	1.598466e+00
2.000000089712378e+00	1.593444e+00
2.000000105805996e+00	1.590075e+00
2.000000122837144e+00	1.588271e+00
2.000000140970295e+00	1.587330e+00
2.000000161793252e+00	1.586793e+00
2.000000181611395e+00	1.586563e+00
2.000000206925123e+00	1.586450e+00
2.000000233198991e+00	1.586408e+00
2.000000274162102e+00	1.586392e+00
2.000000327355957e+00	1.586388e+00
2.000001138662883e+00	1.586388e+00
2.000001949969808e+00	1.586388e+00
2.000002761276734e+00	1.586388e+00
2.000003572583659e+00	1.586388e+00
2.000004383890585e+00	1.586388e+00
2.000005195197510e+00	1.586388e+00
2.000006006504436e+00	1.586388e+00
2.001433719860945e+00	1.586388e+00
2.002861433217454e+00	1.586388e+00
2.004289146573963e+00	1.586388e+00
2.005716859930473e+00	1.586388e+00
2.007144573286982e+00	1.586388e+00
2.008572286643491e+00	1.586388e+00
2.010000000000000e+00	1.586388e+00
2.010000001000000e+00	1.587976e+00
2.010000003000000e+00	1.591629e+00
2.010000007000000e+00	1.600083e+00
2.010000010000000e+00	1.606985e+00
2.010000010800000e+00	1.607708e+00
2.010000012400000e+00	1.608834e+00
2.010000015600000e+00	1.610133e+00
2.010000022000000e+00	1.611144e+00
2.010000034800000e+00	1.611569e+00
2.010000047127842e+00	1.611493e+00
2.010000061851909e+00	1.611235e+00
2.010000076874622e+00	1.610909e+00
2.010000099101421e+00	1.610379e+00
2.010000127966193e+00	1.609691e+00
2.010000185695737e+00	1.608440e+00
2.010000284135752e+00	1.606704e+00
2.010000387725723e+00	1.605401e+00
2.010000510228458e+00	1.604437e+00
2.010000637084821e+00	1.603873e+00
2.010000795195441e+00	1.603523e+00
2.010000978409479e+00	1.603345e+00
2.010001225580135e+00	1.603261e+00
2.010001545499792e+00	1.603232e+00
2.010002039584569e+00	1.603226e+00
2.010002841856038e+00	1.603225e+00
2.020000000000000e+00	1.603225e+00
2.020000001000000e+00	1.606496e+00
2.020000003000000e+00	1.614019e+00
2.020000007000000e+00	1.631420e+00
2.020000010000000e+00	1.645624e+00
2.020000010742365e+00	1.645905e+00
2.020000012227095e+00	1.645577e+00
2.020000015196556e+00	1.642345e+00
2.020000019999999e+00	1.634243e+00
2.020000020593891e+00	1.633812e+00
2.020000021781676e+00	1.633128e+00
2.020000024157244e+00	1.632326e+00
2.020000028908381e+00	1.631735e+00
2.020000038410656e+00	1.631581e+00
2.020000048349967e+00	1.631618e+00
2.020000059473663e+00	1.631546e+00
2.020000071467703e+00	1.631332e+00
2.020000092577682e+00	1.630794e+00
2.020000113723247e+00	1.630050e+00
2.020000131534491e+00	1.629170e+00
2.020000154534318e+00	1.627843e+00
2.020000180850997e+00	1.626410e+00
2.020000205016124e+00	1.625293e+00
2.020000231273943e+00	1.624329e+00
2.020000268129376e+00	1.623336e+00
2.020000325989102e+00	1.622335e+00
2.020000412354205e+00	1.621526e+00
2.020000504267227e+00	1.621151e+00
2.020000627474040e+00	1.620988e+00
2.020000781435895e+00	1.620935e+00
2.020001034249360e+00	1.620922e+00
2.020001437390343e+00	1.620921e+00
2.030000000000000e+00	1.620921e+00
2.030000001000000e+00	1.622508e+00
2.030000003000000e+00	1.626158e+00
2.030000007000000e+00	1.634606e+00
2.030000010000000e+00	1.641505e+00
2.030000010800000e+00	1.642230e+00
2.030000012400000e+00	1.643360e+00
2.030000015600000e+00	1.644670e+00
2.030000022000000e+00	1.645704e+00
2.030000034800000e+00	1.646167e+00
2.030000047188306e+00	1.646122e+00
2.030000061952845e+00	1.645898e+00
2.030000077021402e+00	1.645603e+00
2.030000099153336e+00	1.645114e+00
2.030000127905836e+00	1.644468e+00
2.030000185410837e+00	1.643272e+00
2.030000281316946e+00	1.641623e+00
2.030000385395358e+00	1.640325e+00
2.030000506495168e+00	1.639366e+00
2.030000633995122e+00	1.638789e+00
2.030000790165869e+00	1.638432e+00
2.030000973147307e+00	1.638247e+00
2.030001216214725e+00	1.638159e+00
2.030001533093811e+00	1.638129e+00
2.030002014111864e+00	1.638121e+00
2.030002795016810e+00	1.638121e+00
2.040000000000000e+00	1.638121e+00
2.040000001000000e+00	1.644861e+00
2.040000003000000e+00	1.660356e+00
2.040000007000000e+00	1.696192e+00
2.040000010000000e+00	1.725437e+00
2.040000010658175e+00	1.725079e+00
2.040000011974527e+00	1.722618e+00
2.040000014607231e+00	1.712285e+00
2.040000019872637e+00	1.683933e+00
2.040000019999999e+00	1.683146e+00
2.040000020254724e+00	1.682504e+00
2.040000020764172e+00	1.681362e+00
2.040000021783069e+00	1.679633e+00
2.040000023820863e+00	1.677612e+00
2.040000027896451e+00	1.676106e+00
2.040000034770491e+00	1.675815e+00
2.040000042312219e+00	1.676008e+00
2.040000049652091e+00	1.675952e+00
2.040000057732788e+00	1.675447e+00
2.040000069465929e+00	1.673925e+00
2.040000083058084e+00	1.671510e+00
2.040000098632702e+00	1.668712e+00
2.040000112191993e+00	1.666625e+00
2.040000131410905e+00	1.664158e+00
2.040000149226108e+00	1.662329e+00
2.040000169711519e+00	1.660819e+00
2.040000195395565e+00	1.659553e+00
2.040000218982371e+00	1.658845e+00
2.040000255191269e+00	1.658265e+00
2.040000300620813e+00	1.657938e+00
2.040000388911329e+00	1.657744e+00
2.040000491665454e+00	1.657698e+00
2.040000680563848e+00	1.657696e+00
2.050000000000000e+00	1.657696e+00
2.050000001000000e+00	1.659282e+00
2.050000003000000e+00	1.662930e+00
2.050000007000000e+00	1.671378e+00
2.050000010000000e+00	1.678281e+00
2.050000010800000e+00	1.679010e+00
2.050000012400000e+00	1.680151e+00
2.050000015600000e+00	1.681485e+00
2.050000022000000e+00	1.682566e+00
2.050000034800000e+00	1.683108e+00
2.050000047251904e+00	1.683123e+00
2.050000062060776e+00	1.682950e+00
2.050000077180932e+00	1.682691e+00
2.050000099220581e+00	1.682238e+00
2.050000127838857e+00	1.681617e+00
2.050000185075408e+00	1.680441e+00
2.050000278015221e+00	1.678840e+00
2.050000382706350e+00	1.677523e+00
2.050000502158517e+00	1.676563e+00
2.050000630452977e+00	1.675973e+00
2.050000784379851e+00	1.675612e+00
2.050000967172056e+00	1.675421e+00
2.050001205624756e+00	1.675331e+00
2.050001519295449e+00	1.675298e+00
2.050001986126254e+00	1.675290e+00
2.050002744650262e+00	1.675289e+00
2.059928280002028e+00	1.675289e+00
2.060000000000000e+00	1.675289e+00
2.060000001000000e+00	1.678555e+00
2.060000003000000e+00	1.686066e+00
2.060000007000000e+00	1.703454e+00
2.060000010000000e+00	1.717661e+00
2.060000010746273e+00	1.717953e+00
2.060000012238819e+00	1.717649e+00
2.060000015223913e+00	1.714463e+00
2.060000019999999e+00	1.706514e+00
2.060000020597018e+00	1.706091e+00
2.060000021791056e+00	1.705422e+00
2.060000024179130e+00	1.704646e+00
2.060000028955280e+00	1.704104e+00
2.060000038507579e+00	1.704047e+00
2.060000048663042e+00	1.704184e+00
2.060000059798676e+00	1.704206e+00
2.060000071818577e+00	1.704077e+00
2.060000090680221e+00	1.703704e+00
2.060000110363883e+00	1.703082e+00
2.060000127780276e+00	1.702251e+00
2.060000149442951e+00	1.701011e+00
2.060000171865265e+00	1.699771e+00
2.060000196842679e+00	1.698568e+00
2.060000221721646e+00	1.697593e+00
2.060000259029767e+00	1.696485e+00
2.060000306880362e+00	1.695528e+00
2.060000388115583e+00	1.694597e+00
2.060000473376503e+00	1.694129e+00
2.060000590639455e+00	1.693897e+00
2.060000726443623e+00	1.693817e+00
2.060000947279434e+00	1.693795e+00
2.060001269897242e+00	1.693792e+00
2.070000000000000e+00	1.693792e+00
2.070000001000000e+00	1.695377e+00
2.070000003000000e+00	1.699021e+00
2.070000007000000e+00	1.707461e+00
2.070000010000000e+00	1.714361e+00
2.070000010800000e+00	1.715092e+00
2.070000012400000e+00	1.716236e+00
2.070000015600000e+00	1.717582e+00
2.070000022000000e+00	1.718685e+00
2.070000034800000e+00	1.719266e+00
2.070000047313599e+00	1.719313e+00
2.070000062167015e+00	1.719176e+00
2.070000077340568e+00	1.718949e+00
2.070000099299562e+00	1.718538e+00
2.070000127780998e+00	1.717962e+00
2.070000182375800e+00	1.716891e+00
2.070000272977669e+00	1.715369e+00
2.070000376815136e+00	1.714067e+00
2.070000495542533e+00	1.713096e+00
2.070000623124025e+00	1.712490e+00
2.070000775404941e+00	1.712116e+00
2.070000955862898e+00	1.711915e+00
2.070001189923564e+00	1.711818e+00
2.070001496419047e+00	1.711782e+00
2.070001947874129e+00	1.711773e+00
2.070002671645016e+00	1.711772e+00
2.080000000000000e+00	1.711772e+00
2.080000001000000e+00	1.739368e+00
2.080000003000000e+00	1.802711e+00
2.080000007000000e+00	1.948925e+00
2.080000010000000e+00	2.068060e+00
2.080000010548120e+00	2.065107e+00
2.080000011644360e+00	2.053935e+00
2.080000013836841e+00	2.015892e+00
2.080000017029008e+00	1.940939e+00
2.080000020000000e+00	1.860815e+00
2.080000020177881e+00	1.859220e+00
2.080000020415057e+00	1.857327e+00
2.080000020889408e+00	1.854256e+00
2.080000021838111e+00	1.850304e+00
2.080000023735515e+00	1.847172e+00
2.080000027530325e+00	1.845013e+00
2.080000031725310e+00	1.837803e+00
2.080000037715132e+00	1.817546e+00
2.080000044197211e+00	1.792883e+00
2.080000050423214e+00	1.773506e+00
2.080000057470377e+00	1.758687e+00
2.080000065125284e+00	1.749041e+00
2.080000074436581e+00	1.742893e+00
2.080000085291215e+00	1.739828e+00
2.080000099313679e+00	1.738744e+00
2.080000116209599e+00	1.738720e+00
2.080000134772161e+00	1.738922e+00
2.080000156137167e+00	1.739055e+00
2.080000176197427e+00	1.739107e+00
2.080000200904413e+00	1.739131e+00
2.080000271563671e+00	1.739143e+00
2.090000000000000e+00	1.739144e+00
2.090000001000000e+00	1.740732e+00
2.090000003000000e+00	1.744400e+00
2.090000007000000e+00	1.752944e+00
2.090000010000000e+00	1.759962e+00
2.090000010800000e+00	1.760739e+00
2.090000012400000e+00	1.761977e+00
2.090000015600000e+00	1.763492e+00
2.090000022000000e+00	1.764831e+00
2.090000034800000e+00	1.765618e+00
2.090000047387400e+00	1.765666e+00
2.090000062298130e+00	1.765419e+00
2.090000077531487e+00	1.765080e+00
2.090000099451213e+00	1.764556e+00
2.090000127834830e+00	1.763895e+00
2.090000178250236e+00	1.762836e+00
2.090000265988428e+00	1.761313e+00
2.090000368226076e+00	1.760002e+00
2.090000486344669e+00	1.759014e+00
2.090000612539443e+00	1.758396e+00
2.090000762941833e+00	1.758010e+00
2.090000939784306e+00	1.757801e+00
2.090001168440733e+00	1.757698e+00
2.090001464855446e+00	1.757658e+00
2.090001897229485e+00	1.757648e+00
2.090002576017045e+00	1.757646e+00
2.100000000000000e+00	1.757646e+00
2.100000001000000e+00	1.760917e+00
2.100000003000000e+00	1.768469e+00
2.100000007000000e+00	1.786053e+00
2.100000010000000e+00	1.800495e+00
2.100000010750794e+00	1.800877e+00
2.100000012252382e+00	1.800741e+00
2.100000015255560e+00	1.797826e+00
2.100000020000000e+00	1.790278e+00
2.100000020600635e+00	1.789868e+00
2.100000021801906e+00	1.789217e+00
2.100000024204447e+00	1.788451e+00
2.100000029009531e+00	1.787886e+00
2.100000038619698e+00	1.787755e+00
2.100000049035975e+00	1.787828e+00
2.100000060218154e+00	1.787801e+00
2.100000072298914e+00	1.787642e+00
2.100000089751667e+00	1.787268e+00
2.100000107698871e+00	1.786653e+00
2.100000125133902e+00	1.785768e+00
2.100000145322453e+00	1.784561e+00
2.100000164279688e+00	1.783471e+00
2.100000190053774e+00	1.782171e+00
2.100000213796545e+00	1.781188e+00
2.100000251369017e+00	1.780006e+00
2.100000297758753e+00	1.779010e+00
2.100000375503370e+00	1.778034e+00
2.100000457906209e+00	1.777520e+00
2.100000569506906e+00	1.777253e+00
2.100000697715794e+00	1.777156e+00
2.100000899203998e+00	1.777125e+00
2.100001185657418e+00	1.777120e+00
2.110000000000000e+00	1.777120e+00
2.110000001000000e+00	1.778707e+00
2.110000003000000e+00	1.782371e+00
2.110000007000000e+00	1.790906e+00
2.110000010000000e+00	1.797919e+00
2.110000010800000e+00	1.798697e+00
2.110000012400000e+00	1.799938e+00
2.110000015600000e+00	1.801465e+00
2.110000022000000e+00	1.802828e+00
2.110000034800000e+00	1.803657e+00
2.110000047450341e+00	1.803743e+00
2.110000062409930e+00	1.803535e+00
2.110000077705447e+00	1.803231e+00
2.110000099562505e+00	1.802751e+00
2.110000127785089e+00	1.802138e+00
2.110000175590617e+00	1.801182e+00
2.110000259696263e+00	1.799761e+00
2.110000361129241e+00	1.798465e+00
2.110000477747369e+00	1.797472e+00
2.110000603523347e+00	1.796833e+00
2.110000751496191e+00	1.796432e+00
2.110000926143468e+00	1.796210e+00
2.110001149203123e+00	1.796099e+00
2.110001438404115e+00	1.796055e+00
2.110001853459934e+00	1.796043e+00
2.110002498697924e+00	1.796041e+00
2.120000000000000e+00	1.796041e+00
2.120000001000000e+00	1.802780e+00
2.120000003000000e+00	1.818330e+00
2.120000007000000e+00	1.854522e+00
2.120000010000000e+00	1.884240e+00
2.120000010620812e+00	1.884123e+00
2.120000011862438e+00	1.882303e+00
2.120000014345689e+00	1.873538e+00
2.120000019312190e+00	1.848190e+00
2.120000020000000e+00	1.844053e+00
2.120000020590148e+00	1.842777e+00
2.120000021770445e+00	1.840760e+00
2.120000024131039e+00	1.838442e+00
2.120000028852228e+00	1.836825e+00
2.120000035863335e+00	1.836671e+00
2.120000043241938e+00	1.836969e+00
2.120000050996103e+00	1.836954e+00
2.120000058911940e+00	1.836362e+00
2.120000069970150e+00	1.834686e+00
2.120000081987403e+00	1.832415e+00
2.120000096055843e+00	1.829821e+00
2.120000114153087e+00	1.826859e+00
2.120000131163116e+00	1.824540e+00
2.120000154146403e+00	1.822153e+00
2.120000175665160e+00	1.820594e+00
2.120000199853340e+00	1.819479e+00
2.120000228831877e+00	1.818698e+00
2.120000272791311e+00	1.818113e+00
2.120000336328129e+00	1.817784e+00
2.120000423362910e+00	1.817667e+00
2.120000545321305e+00	1.817644e+00
2.120000752380424e+00	1.817643e+00
2.130000000000000e+00	1.817643e+00
2.130000001000000e+00	1.819229e+00
2.130000003000000e+00	1.822889e+00
2.130000007000000e+00	1.831420e+00
2.130000010000000e+00	1.838435e+00
2.130000010800000e+00	1.839217e+00
2.130000012400000e+00	1.840468e+00
2.130000015600000e+00	1.842019e+00
2.130000022000000e+00	1.843433e+00
2.130000034800000e+00	1.844350e+00
2.130000047526538e+00	1.844506e+00
2.130000062547349e+00	1.844359e+00
2.130000077929331e+00	1.844097e+00
2.130000099756167e+00	1.843658e+00
2.130000127853430e+00	1.843074e+00
2.130000173156282e+00	1.842182e+00
2.130000252951438e+00	1.840828e+00
2.130000353617501e+00	1.839518e+00
2.130000468327526e+00	1.838512e+00
2.130000593913560e+00	1.837850e+00
2.130000739103778e+00	1.837438e+00
2.130000911718966e+00	1.837204e+00
2.130001128675179e+00	1.837086e+00
2.130001410798334e+00	1.837037e+00
2.130001807902724e+00	1.837022e+00
2.130002420567116e+00	1.837020e+00
2.140000000000000e+00	1.837020e+00
2.140000001000000e+00	1.840285e+00
2.140000003000000e+00	1.847821e+00
2.140000007000000e+00	1.865377e+00
2.140000010000000e+00	1.879809e+00
2.140000010709097e+00	1.880204e+00
2.140000012127291e+00	1.880177e+00
2.140000014963681e+00	1.877614e+00
2.140000020000000e+00	1.869875e+00
2.140000020567277e+00	1.869491e+00
2.140000021701833e+00	1.868875e+00
2.140000023970944e+00	1.868138e+00
2.140000028509167e+00	1.867594e+00
2.140000037585612e+00	1.867525e+00
2.140000048347355e+00	1.867719e+00
2.140000059348621e+00	1.867814e+00
2.140000071647139e+00	1.867761e+00
2.140000087985520e+00	1.867514e+00
2.140000105292938e+00	1.866974e+00
2.140000123405294e+00	1.866082e+00
2.140000143009980e+00	1.864939e+00
2.140000160486628e+00	1.863953e+00
2.140000185988126e+00	1.862677e+00
2.140000210063290e+00	1.861677e+00
2.140000249286676e+00	1.860427e+00
2.140000296016874e+00	1.859400e+00
2.140000372625964e+00	1.858403e+00
2.140000453694971e+00	1.857868e+00
2.140000563207074e+00	1.857581e+00
2.140000688435607e+00	1.857471e+00
2.140000882325833e+00	1.857435e+00
2.140001153402026e+00	1.857428e+00
2.150000000000000e+00	1.857428e+00
2.150000001000000e+00	1.859011e+00
2.150000003000000e+00	1.862667e+00
2.150000007000000e+00	1.871188e+00
2.150000010000000e+00	1.878197e+00
2.150000010800000e+00	1.878980e+00
2.150000012400000e+00	1.880234e+00
2.150000015600000e+00	1.881796e+00
2.150000022000000e+00	1.883234e+00
2.150000034800000e+00	1.884194e+00
2.150000047590495e+00	1.884390e+00
